requested_date,portfolio_name,total_portfolio_value_estimated,government_bond_exposure,equity_exposure,corporate_bond_exposure,regulatory_status,worst_margin_constraint,worst_margin_value
2025-10-09,Current_Portfolio,553288454.0626994,124655530.22223926,59599613.58672038,190865629.1229847,OK,STATE_MIN_20_PT,72422721.35512525
2025-10-10,Current_Portfolio,553638374.4974363,124736010.82692522,59768386.57497956,190966295.96477637,OK,STATE_MIN_20_PT,72503201.95981121
2025-10-13,Current_Portfolio,553784904.7583597,124873510.4280307,59611025.48751696,191132687.71205685,OK,STATE_MIN_20_PT,72640701.56091669
2025-10-14,Current_Portfolio,553938734.0128441,124862768.39144237,59752003.86562876,191156280.62501773,OK,STATE_MIN_20_PT,72629959.52432837
2025-10-16,Current_Portfolio,554303961.9210627,124966480.68287069,59868618.84863655,191301181.25880027,OK,STATE_MIN_20_PT,72733671.81575668
2025-10-17,Current_Portfolio,554650207.4410809,124997398.75220661,60088710.03640258,191396417.52171662,OK,STATE_MIN_20_PT,72764589.8850926
2025-10-20,Current_Portfolio,554828071.2801213,125095624.32650307,60017762.86973471,191547002.95312837,OK,STATE_MIN_20_PT,72862815.45938906
2025-10-21,Current_Portfolio,556414256.6153669,125152504.25309336,61483382.86064069,191610688.37087783,OK,STATE_MIN_20_PT,72919695.38597935
2025-10-22,Current_Portfolio,557392281.466734,125192821.40875523,62361468.81758819,191670310.10963547,OK,STATE_MIN_20_PT,72960012.54164122
2025-10-23,Current_Portfolio,557808374.182632,125236344.74409956,62675566.15297756,191728782.15479958,OK,STATE_MIN_20_PT,73003535.87698555
2025-10-24,Current_Portfolio,558037877.6115044,125267554.59302008,62780716.87684907,191821925.0108802,OK,STATE_MIN_20_PT,73034745.72590607
2025-10-27,Current_Portfolio,558584959.8071496,125376222.76157133,63024859.50866937,192016196.4061538,OK,STATE_MIN_20_PT,73143413.89445733
2025-10-28,Current_Portfolio,558764410.8988473,125406416.81898358,63125295.97549125,192065016.97361726,OK,STATE_MIN_20_PT,73173607.95186958
2025-10-29,Current_Portfolio,559251613.9176111,125433303.6705732,63549185.088501744,192101444.02778104,OK,STATE_MIN_20_PT,73200494.8034592
2025-10-30,Current_Portfolio,559321268.8370137,125465213.8991631,63537523.97038679,192150849.83670866,OK,STATE_MIN_20_PT,73232405.03204909
2025-10-31,Current_Portfolio,559740670.5873374,125501027.00358923,63865167.06177598,192206795.39121702,OK,STATE_MIN_20_PT,73268218.13647522
2025-11-03,Current_Portfolio,560062666.1057022,125602959.14707005,63931043.10365182,192360982.7242252,OK,STATE_MIN_20_PT,73370150.27995604
2025-11-04,Current_Portfolio,559968633.9751875,125633096.59780201,63758169.44929789,192409686.79733267,OK,STATE_MIN_20_PT,73400287.730688
2025-11-05,Current_Portfolio,560581269.0432906,125664184.31558612,64290609.4972782,192458794.09967124,OK,STATE_MIN_20_PT,73431375.44847211
2025-11-06,Current_Portfolio,561263036.1877766,125695272.80838865,64892184.116730526,192507898.13190213,OK,STATE_MIN_20_PT,73462463.94127464
2025-11-07,Current_Portfolio,561452788.8136244,125710283.80331123,65057318.73223798,192517505.14732003,OK,STATE_MIN_20_PT,73477474.93619722
2025-11-10,Current_Portfolio,562084867.6326582,125835110.05274244,65393256.210381255,192688820.23877943,OK,STATE_MIN_20_PT,73602301.18562843
2025-11-11,Current_Portfolio,562590037.7608149,125882844.88350186,65770851.6779919,192768660.06856602,OK,STATE_MIN_20_PT,73650036.01638785
2025-11-12,Current_Portfolio,562702662.9955173,125914278.76365614,65802612.71127069,192818090.38983545,OK,STATE_MIN_20_PT,73681469.89654213
2025-11-13,Current_Portfolio,562745502.9505072,125945359.28921108,65765311.96822096,192867150.5623199,OK,STATE_MIN_20_PT,73712550.42209707
2025-11-14,Current_Portfolio,562175025.2654846,125976440.47139095,65114696.403457016,192916207.25988162,OK,STATE_MIN_20_PT,73743631.60427694
2025-11-17,Current_Portfolio,563043528.8246226,126068507.70902309,65745398.849943526,193061941.134901,OK,STATE_MIN_20_PT,73835698.84190908
2025-11-18,Current_Portfolio,563180971.6659693,126092621.66975753,65810455.855679944,193110213.0097767,OK,STATE_MIN_20_PT,73859812.80264352
2025-11-19,Current_Portfolio,563366208.442028,126125530.4701896,65913832.874441154,193159163.96664214,OK,STATE_MIN_20_PT,73892721.6030756
2025-11-20,Current_Portfolio,563677408.3307467,126156621.92278284,66144898.74971276,193208206.52749598,OK,STATE_MIN_20_PT,73923813.05566883
2025-11-21,Current_Portfolio,564066807.2575982,126189872.18711346,66427697.013642,193281556.9260876,OK,STATE_MIN_20_PT,73957063.31999946
2025-11-24,Current_Portfolio,564049846.8541671,126274968.88069153,66175517.67358439,193431679.16913605,OK,STATE_MIN_20_PT,74042160.01357752
2025-11-25,Current_Portfolio,564157453.3843536,126305720.22390011,66203557.42844301,193480494.60125536,OK,STATE_MIN_20_PT,74072911.3567861
2025-11-26,Current_Portfolio,564394013.7145512,126336813.04485628,66360062.70145927,193529456.83748055,OK,STATE_MIN_20_PT,74104004.17774227
2025-11-27,Current_Portfolio,564431507.2210152,126367906.52868727,66317504.32581394,193578415.23575893,OK,STATE_MIN_20_PT,74135097.66157326
2025-11-28,Current_Portfolio,564725267.3580016,126401339.61358319,66526892.375068024,193629354.23859528,OK,STATE_MIN_20_PT,74168530.74646918
2025-12-01,Current_Portfolio,564963380.1603812,126494633.41845062,66524878.86384328,193776186.7473321,OK,STATE_MIN_20_PT,74261824.55133662
2025-12-02,Current_Portfolio,565396609.21017,126525634.68685572,66878683.83868467,193824609.5538746,OK,STATE_MIN_20_PT,74292825.81974171
2025-12-03,Current_Portfolio,565440488.1443002,126574788.69088864,66785604.10989182,193912414.21276462,OK,STATE_MIN_20_PT,74341979.82377464
2025-12-04,Current_Portfolio,565874900.4419029,126629876.56649959,67085733.796543054,193991608.94810513,OK,STATE_MIN_20_PT,74397067.69938558
2025-12-05,Current_Portfolio,565859456.3311243,126717886.55014835,66954186.82474278,194019701.82547796,OK,STATE_MIN_20_PT,74485077.68303435
2025-12-08,Current_Portfolio,566031677.8661665,126810414.24675074,66887414.39646633,194166168.09219426,OK,STATE_MIN_20_PT,74577605.37963673
2025-12-09,Current_Portfolio,566295000.8410265,126828608.60830893,67095665.81690571,194203045.2850567,OK,STATE_MIN_20_PT,74595799.74119492
2025-12-10,Current_Portfolio,566451318.4991348,126860306.70638326,67171123.92363656,194252206.73835987,OK,STATE_MIN_20_PT,74627497.83926925
2025-12-11,Current_Portfolio,566451734.3374348,126906608.95650217,67070363.48378769,194307080.76638967,OK,STATE_MIN_20_PT,74673800.08938816
2025-12-12,Current_Portfolio,566638940.8210368,126928034.09686238,67191237.28853041,194351988.3048888,OK,STATE_MIN_20_PT,74695225.22974837
2025-12-15,Current_Portfolio,566466785.3577399,127030650.86183202,66767230.97597227,194501222.38918048,OK,STATE_MIN_20_PT,74797841.99471802
2025-12-16,Current_Portfolio,566608492.3505236,127066097.96460938,66820937.12869679,194553776.12646225,OK,STATE_MIN_20_PT,74833289.09749538
2025-12-18,Current_Portfolio,566889913.9004315,127140734.74871568,66923537.25884919,194657960.76211149,OK,STATE_MIN_20_PT,74907925.88160168
2025-12-19,Current_Portfolio,566987033.1178422,127172184.80039112,66940443.82587054,194706723.36082527,OK,STATE_MIN_20_PT,74939375.93327712
2025-12-22,Current_Portfolio,567041174.585623,127269042.37631942,66749648.41689414,194854802.6616545,OK,STATE_MIN_20_PT,75036233.50920542
2025-12-23,Current_Portfolio,567538475.0755572,127334069.1380892,67102327.532603264,194934397.2741096,OK,STATE_MIN_20_PT,75101260.27097519
2025-12-24,Current_Portfolio,567461778.8630825,127365580.50507708,66945395.07152165,194983122.1557287,OK,STATE_MIN_20_PT,75132771.63796307
2025-12-25,Current_Portfolio,568113781.087661,127396988.90953411,67517308.42287147,195031802.62450036,OK,STATE_MIN_20_PT,75164180.0424201
2025-12-26,Current_Portfolio,568604989.8715721,127428396.78561684,67928433.33567712,195080478.61952305,OK,STATE_MIN_20_PT,75195587.91850284
2025-12-29,Current_Portfolio,568921324.173156,127455112.88593473,68104822.75172105,195193707.4047451,OK,STATE_MIN_20_PT,75222304.01882072
2025-12-30,Current_Portfolio,569164760.386801,127520152.57227623,68210238.03506973,195266688.6486999,OK,STATE_MIN_20_PT,75287343.70516223
2025-12-31,Current_Portfolio,569381528.6380081,127547314.3922509,68365353.92012537,195301179.19487667,OK,STATE_MIN_20_PT,75314505.52513689
2025-01-03,Minimum_Variance,508934390.4944033,115011637.57895057,29225634.866405413,186529436.9182922,OK,STATE_MIN_20_PT,62778828.71183656
2025-01-06,Minimum_Variance,509309636.5044371,115101607.59889361,29361205.160969518,186679142.6138188,OK,STATE_MIN_20_PT,62868798.731779605
2025-01-07,Minimum_Variance,509202952.59965086,115131528.6022626,29174692.382822145,186729050.48381096,OK,STATE_MIN_20_PT,62898719.735148594
2025-01-08,Minimum_Variance,509262409.64803743,115163991.0491602,29149084.743827075,186781652.72429502,OK,STATE_MIN_20_PT,62931182.18204619
2025-01-09,Minimum_Variance,509523291.6741794,115193943.99185166,29330093.187330823,186831573.3642418,OK,STATE_MIN_20_PT,62961135.12473765
2025-01-10,Minimum_Variance,509643923.0219252,115223882.35366994,29370871.940981925,186881487.5965183,OK,STATE_MIN_20_PT,62991073.486555934
2025-01-13,Minimum_Variance,509800588.5276981,115304851.36974409,29298715.32305628,187029340.70414263,OK,STATE_MIN_20_PT,63072042.502630085
2025-01-14,Minimum_Variance,510042965.371194,115335059.906393,29461221.923057143,187079002.4109887,OK,STATE_MIN_20_PT,63102251.039279
2025-01-15,Minimum_Variance,510452043.3460108,115360412.16109268,29812788.678465717,187111161.37569726,OK,STATE_MIN_20_PT,63127603.293978676
2025-01-16,Minimum_Variance,510592749.13414836,115390333.92241725,29873587.34289322,187161146.73808277,OK,STATE_MIN_20_PT,63157525.055303246
2025-01-17,Minimum_Variance,510791087.18256646,115420264.24078673,29997271.054197177,187205870.7568273,OK,STATE_MIN_20_PT,63187455.373672724
2025-01-20,Minimum_Variance,511117456.53878343,115510295.11402889,30083633.455064524,187355846.8389349,OK,STATE_MIN_20_PT,63277486.24691488
2025-01-21,Minimum_Variance,511153468.2037633,115544810.79258719,30018778.35778537,187422197.92263564,OK,STATE_MIN_20_PT,63312001.92547318
2025-01-22,Minimum_Variance,511581419.51136523,115574621.27991837,30367208.132777713,187471908.96791402,OK,STATE_MIN_20_PT,63341812.412804365
2025-01-23,Minimum_Variance,512001184.4661984,115604645.96650933,30707005.66931019,187521851.69962382,OK,STATE_MIN_20_PT,63371837.09939532
2025-01-24,Minimum_Variance,512258531.92673886,115638232.03642923,30835046.193291564,187617572.566263,OK,STATE_MIN_20_PT,63405423.16931522
2025-01-27,Minimum_Variance,512609132.34943146,115728152.13859986,30946525.04360231,187766774.03647414,OK,STATE_MIN_20_PT,63495343.27148585
2025-01-28,Minimum_Variance,512638641.21035093,115752099.7149176,30909703.818624213,187809156.546054,OK,STATE_MIN_20_PT,63519290.84780359
2025-01-29,Minimum_Variance,512856789.4867493,115782845.41424558,31045779.286250964,187860483.6554976,OK,STATE_MIN_20_PT,63550036.54713157
2025-01-30,Minimum_Variance,512655216.9422033,115812899.31188875,30763540.06256066,187911096.43699872,OK,STATE_MIN_20_PT,63580090.44477475
2025-01-31,Minimum_Variance,512759046.924427,115832900.03068155,30782424.41510506,187976041.34788513,OK,STATE_MIN_20_PT,63600091.16356754
2025-02-03,Minimum_Variance,513114561.091622,115923147.34944728,30895787.97976301,188127944.63165656,OK,STATE_MIN_20_PT,63690338.48233327
2025-02-04,Minimum_Variance,513239820.4341967,115953759.91986847,30937801.38035872,188180578.00321442,OK,STATE_MIN_20_PT,63720951.05275446
2025-02-05,Minimum_Variance,513385758.7391464,115983792.14372438,31003315.109395597,188230970.35527134,OK,STATE_MIN_20_PT,63750983.276610374
2025-02-06,Minimum_Variance,513487850.1763365,116013822.34768678,31024964.351853274,188281382.34604126,OK,STATE_MIN_20_PT,63781013.480572775
2025-02-07,Minimum_Variance,513775053.1202213,116039586.20715508,31289995.79542108,188277789.98688996,OK,STATE_MIN_20_PT,63806777.34004107
2025-02-10,Minimum_Variance,514125670.3842879,116191719.08527938,31275067.088458136,188491203.07979524,OK,STATE_MIN_20_PT,63958910.21816537
2025-02-11,Minimum_Variance,514383111.5460007,116221794.0009396,31451875.53323433,188541760.88107172,OK,STATE_MIN_20_PT,63988985.133825585
2025-02-12,Minimum_Variance,514452039.87718034,116241344.23875982,31457688.554028183,188585325.9536373,OK,STATE_MIN_20_PT,64008535.37164581
2025-02-13,Minimum_Variance,514582631.31075585,116265986.55277364,31531791.247437485,188617172.37978953,OK,STATE_MIN_20_PT,64033177.68565963
2025-02-14,Minimum_Variance,514807120.88400096,116296047.36059089,31695360.666882116,188648031.72577277,OK,STATE_MIN_20_PT,64063238.49347688
2025-02-17,Minimum_Variance,514988261.06641996,116391875.82395434,31610906.32225547,188817797.789455,OK,STATE_MIN_20_PT,64159066.95684034
2025-02-18,Minimum_Variance,515156823.76449126,116416515.03268944,31722870.501231607,188849757.09981516,OK,STATE_MIN_20_PT,64183706.16557543
2025-02-19,Minimum_Variance,515488622.6293323,116455181.81678326,31964687.89205554,188901071.78973842,OK,STATE_MIN_20_PT,64222372.94966926
2025-02-20,Minimum_Variance,515542096.32390064,116485342.8759433,31937359.569948457,188951712.74725378,OK,STATE_MIN_20_PT,64252534.008829296
2025-02-21,Minimum_Variance,515913521.6091169,116512912.44457217,32240328.572257183,188992599.46153247,OK,STATE_MIN_20_PT,64280103.57745816
2025-02-24,Minimum_Variance,516251538.3726345,116542967.0896463,32444234.58199146,189096655.57024157,OK,STATE_MIN_20_PT,64310158.22253229
2025-02-25,Minimum_Variance,516339772.936135,116540651.63926786,32497771.593222182,189133668.5728898,OK,STATE_MIN_20_PT,64307842.772153854
2025-02-26,Minimum_Variance,516957849.13033897,116571250.30939323,33034515.043037254,189184402.64715335,OK,STATE_MIN_20_PT,64338441.44227922
2025-02-27,Minimum_Variance,517223740.96794665,116607480.65483546,33216693.671316892,189231885.51103908,OK,STATE_MIN_20_PT,64374671.787721455
2025-02-28,Minimum_Variance,516875435.6256891,116637680.18786897,32787366.92156322,189282707.3855018,OK,STATE_MIN_20_PT,64404871.32075496
2025-03-03,Minimum_Variance,517363132.60477054,116722471.31534423,33042791.3833667,189430188.77530444,OK,STATE_MIN_20_PT,64489662.44823022
2025-03-04,Minimum_Variance,517541726.4368862,116753113.58409116,33140256.481746644,189480675.2402932,OK,STATE_MIN_20_PT,64520304.71697715
2025-03-05,Minimum_Variance,517660511.8139657,116783569.67890595,33177761.09283841,189531499.91146618,OK,STATE_MIN_20_PT,64550760.81179194
2025-03-06,Minimum_Variance,517752596.0831037,116813551.13088092,33190327.72813407,189581036.09333357,OK,STATE_MIN_20_PT,64580742.263766915
2025-03-07,Minimum_Variance,517425315.9685367,116843800.95099196,32758459.37867767,189655374.5081119,OK,STATE_MIN_20_PT,64610992.08387795
2025-03-10,Minimum_Variance,517833293.8667382,116925086.99554472,32935412.604003944,189805113.13643444,OK,STATE_MIN_20_PT,64692278.12843071
2025-03-11,Minimum_Variance,517599422.1486927,116955415.54483965,32620251.078232285,189856074.3948657,OK,STATE_MIN_20_PT,64722606.67772564
2025-03-12,Minimum_Variance,518417712.68207544,116985830.34062816,33357263.45607943,189906937.75461274,OK,STATE_MIN_20_PT,64753021.473514155
2025-03-13,Minimum_Variance,518794445.76199824,117014356.18710333,33662882.599700876,189949525.84443885,OK,STATE_MIN_20_PT,64781547.31998932
2025-03-14,Minimum_Variance,518656079.8542212,117046749.80145517,33417845.37845628,190023803.54355463,OK,STATE_MIN_20_PT,64813940.93434116
2025-03-17,Minimum_Variance,519527531.55104256,117143798.28935292,34045553.562888235,190170498.56804633,OK,STATE_MIN_20_PT,64910989.422238916
2025-03-18,Minimum_Variance,519725751.2110012,117176287.76662822,34159679.97010666,190222102.34351128,OK,STATE_MIN_20_PT,64943478.89951421
2025-03-19,Minimum_Variance,519860451.54933196,117207643.32172601,34212005.067486286,190273122.0293646,OK,STATE_MIN_20_PT,64974834.454612
2025-03-21,Minimum_Variance,520013304.0386476,117278202.76063743,34193101.366642624,190374318.7806124,OK,STATE_MIN_20_PT,65045393.893523425
2025-03-24,Minimum_Variance,520445733.07013524,117369764.99574545,34379999.14143638,190528287.8021983,OK,STATE_MIN_20_PT,65136956.12863144
2025-03-25,Minimum_Variance,520539481.81490433,117400221.05641681,34392135.863322034,190579443.76441032,OK,STATE_MIN_20_PT,65167412.1893028
2025-03-26,Minimum_Variance,520963933.95332485,117437204.64281628,34722359.68422372,190636688.49552965,OK,STATE_MIN_20_PT,65204395.77570227
2025-03-27,Minimum_Variance,520947035.69487417,117339658.50013176,34826761.30765732,190612934.75632992,OK,STATE_MIN_20_PT,65106849.63301775
2025-03-28,Minimum_Variance,521082363.61289525,117361372.17233822,34844590.03970121,190708720.27010065,OK,STATE_MIN_20_PT,65128563.30522421
2025-04-02,Minimum_Variance,522051591.2001851,117548729.55600527,35327491.9825678,191007688.53085688,OK,STATE_MIN_20_PT,65315920.68889126
2025-04-03,Minimum_Variance,522157360.6217549,117579228.67063075,35349303.41831199,191061147.40205702,OK,STATE_MIN_20_PT,65346419.803516746
2025-04-04,Minimum_Variance,522425882.75611174,117609833.75216147,35533705.53239164,191114662.3408034,OK,STATE_MIN_20_PT,65377024.885047466
2025-04-07,Minimum_Variance,522460901.75679386,117632946.72773528,35435094.141708806,191225179.75659472,OK,STATE_MIN_20_PT,65400137.86062127
2025-04-08,Minimum_Variance,522301650.49688154,117656910.5727859,35191087.970032714,191285970.82330787,OK,STATE_MIN_20_PT,65424101.70567189
2025-04-10,Minimum_Variance,522832830.3629378,117728411.26247215,35522585.098720886,191414152.87098965,OK,STATE_MIN_20_PT,65495602.395358145
2025-04-11,Minimum_Variance,523416807.8121401,117834151.14708048,35843499.65954721,191571475.8747573,OK,STATE_MIN_20_PT,65601342.27996647
2025-04-14,Minimum_Variance,523537735.3100174,117920151.58438133,35724496.16986343,191725406.42501748,OK,STATE_MIN_20_PT,65687342.71726732
2025-04-15,Minimum_Variance,523929022.30775577,117960036.70211537,35997545.45198889,191803759.02289635,OK,STATE_MIN_20_PT,65727227.835001364
2025-04-16,Minimum_Variance,524164705.08190745,117990706.04941031,36149103.00983374,191857214.89190817,OK,STATE_MIN_20_PT,65757897.182296306
2025-04-17,Minimum_Variance,524263855.40851337,118021374.88924333,36164126.57259491,191910672.81592005,OK,STATE_MIN_20_PT,65788566.02212933
2025-04-18,Minimum_Variance,524525041.1305567,118051968.36110903,36337447.446874276,191967944.1918183,OK,STATE_MIN_20_PT,65819159.493995026
2025-04-21,Minimum_Variance,524545081.5643132,118162212.19983938,36047631.70679808,192167556.5269206,OK,STATE_MIN_20_PT,65929403.332725376
2025-04-22,Minimum_Variance,524698019.33318406,118192924.26061285,36116446.69055866,192220967.25125736,OK,STATE_MIN_20_PT,65960115.39349884
2025-04-23,Minimum_Variance,524951052.3701839,118212107.62492178,36283674.15878099,192287589.4557259,OK,STATE_MIN_20_PT,65979298.75780778
